X,Y,fid,k_factor_aligned,soil_loss_4326,lulc_chennai_clip_aligned,slope_chennai_clip_aligned,ndvi_chennai_clip_aligned,dem_chennai_clip_aligned
80.231770312146,13.0911605737918,891,0.01416,14.12252,10,89.98096,0.24352,11.25975
80.233767615511,13.0911605737918,892,0.01416,13.48777,10,81.95254,0.24337,8.9067
80.2357649188759,13.0911605737918,893,0.01416,12.72466,10,83.8961,0.38516,13.43969
80.2377622222408,13.0911605737918,894,0.01416,11.55737,10,89.98746,0.45311,16.79928
80.2397595256057,13.0911605737918,895,0.01416,12.16676,10,89.98636,0.30418,13.7949
80.2417568289707,13.0911605737918,896,0.01416,13.80372,50,89.98289,0.16583,12.93923
80.2437541323356,13.0911605737918,897,0.01416,14.11526,50,89.98233,0.17177,12.24792
80.2457514357005,13.0911605737918,898,0.01416,13.19376,30,89.98472,0.20126,9.15406
80.2477487390655,13.0911605737918,899,0.01416,13.19629,10,89.97512,0.23957,7.18968
80.2497460424304,13.0911605737918,900,0.01416,13.13585,50,89.96799,0.20819,6.96398
80.2517433457953,13.0911605737918,901,0.01416,14.27084,50,89.97004,0.15397,8.84656
80.2537406491603,13.0911605737918,902,0.01416,14.7136,50,89.97839,0.12985,10.13848
80.2557379525252,13.0911605737918,903,0.01416,14.66057,10,89.97256,0.1551,10.49059
80.2577352558901,13.0911605737918,904,0.01416,14.59273,50,89.98104,0.13017,10.07146
80.2597325592551,13.0911605737918,905,0.01416,14.87081,50,89.97342,0.12128,10.47227
80.26172986262,13.0911605737918,906,0.01416,14.88816,50,89.97193,0.09957,10.61692
80.2637271659849,13.0911605737918,907,0.01416,14.67703,10,89.98372,0.16457,9.90201
80.2657244693498,13.0911605737918,908,0.01416,14.65881,50,89.98108,0.10111,9.96154
80.2677217727148,13.0911605737918,909,0.01416,14.91201,50,89.98001,0.09157,9.75434
80.2697190760797,13.0911605737918,910,0.01416,14.27254,50,89.97757,0.17145,7.44374
80.2717163794446,13.0911605737918,911,0.01416,13.26012,30,89.9816,0.24781,6.05263
80.2737136828096,13.0911605737918,912,0.01416,13.68709,50,89.98158,0.16894,7.20397
80.2757109861745,13.0911605737918,913,0.01416,14.99479,50,89.98652,0.06934,14.04155
80.2777082895394,13.0911605737918,914,0.01416,15.57298,50,89.98544,0.05935,17.49433
80.2797055929044,13.0911605737918,915,0.01416,15.58522,50,89.9814,0.06183,18.45304
80.2817028962693,13.0911605737918,916,0.01416,15.5665,50,89.98562,0.07668,15.32516
80.2837001996342,13.0911605737918,917,0.01416,15.35628,50,89.98587,0.10083,12.54648
80.2856975029992,13.0911605737918,918,0.01416,15.08481,50,89.98824,0.10193,12.0301
80.2876948063641,13.0911605737918,919,0.01416,15.15449,50,89.98753,0.08007,15.59944
80.289692109729,13.0911605737918,920,0.01416,15.21224,50,89.98649,0.10036,13.40817
80.2916894130939,13.0911605737918,921,0.01416,5.05009,50,88.6062,0.09852,6.03147
80.2936867164589,13.0911605737918,922,0.01416,0,80,76.01685,0.02699,2.75388
80.2956840198238,13.0911605737918,923,0.01416,0,50,79.34856,0.00483,3.16758
80.2976813231887,13.0911605737918,924,0.01416,0,50,75.96474,0.01904,3.98525
80.2996786265537,13.0911605737918,925,0.01416,0,50,84.64029,0.01584,4.82759
80.1818377280228,13.0891632704269,927,0.01416,0,50,89.64424,0.18045,17.63261
80.1838350313877,13.0891632704269,928,0.01416,6.48259,50,89.97855,0.17862,17.6079
80.1858323347526,13.0891632704269,929,0.01416,13.72782,50,89.97051,0.18796,17.59756
80.1878296381175,13.0891632704269,930,0.01416,13.9235,50,89.97111,0.15508,17.10859
80.1898269414825,13.0891632704269,931,0.01416,13.53654,50,89.97762,0.17936,16.64888
80.1918242448474,13.0891632704269,932,0.01416,12.89293,50,89.98763,0.26565,17.2853
80.1938215482123,13.0891632704269,933,0.01416,12.99395,50,89.983,0.21709,17.49742
80.1958188515773,13.0891632704269,934,0.01416,13.21598,50,89.98129,0.20024,17.24909
80.1978161549422,13.0891632704269,935,0.01416,13.3892,10,89.98096,0.17316,15.71214
80.1998134583071,13.0891632704269,936,0.01416,13.57601,10,89.97102,0.18971,15.88174
80.2018107616721,13.0891632704269,937,0.01416,13.18266,10,89.97588,0.24316,16.05059
80.203808065037,13.0891632704269,938,0.01416,12.47176,50,89.98251,0.29413,16.4993
80.2058053684019,13.0891632704269,939,0.01416,11.95591,10,89.98378,0.35431,14.96403
80.2078026717669,13.0891632704269,940,0.01416,12.46332,10,89.98592,0.26641,15.5177
80.2097999751318,13.0891632704269,941,0.01416,13.47251,50,89.97606,0.18102,15.22469
80.2117972784967,13.0891632704269,942,0.01416,13.75274,50,89.97377,0.17733,14.91201
80.2137945818616,13.0891632704269,943,0.01416,13.62073,50,89.97993,0.21696,14.76542
80.2157918852266,13.0891632704269,944,0.01416,13.37314,50,89.97767,0.17143,14.08614
80.2177891885915,13.0891632704269,945,0.01416,13.73627,10,89.97859,0.16817,13.87634
80.2197864919564,13.0891632704269,946,0.01416,13.65222,10,89.97882,0.18762,14.36356
80.2217837953214,13.0891632704269,947,0.01416,13.3319,50,89.98306,0.21555,15.59638
80.2237810986863,13.0891632704269,948,0.01416,13.48141,50,89.98225,0.16318,12.6564
80.2257784020512,13.0891632704269,949,0.01416,13.76481,50,89.98262,0.1509,11.08678
80.2277757054162,13.0891632704269,950,0.01416,13.72715,50,89.98218,0.1927,11.10253
80.2297730087811,13.0891632704269,951,0.01416,13.72362,10,89.98193,0.19911,12.27349
80.231770312146,13.0891632704269,952,0.01416,13.69198,10,89.98134,0.26581,11.19658
80.233767615511,13.0891632704269,953,0.0189,13.24184,50,88.91876,0.30948,10.69027
80.2357649188759,13.0891632704269,954,0.01416,11.89909,10,89.13542,0.40241,12.5248
80.2377622222408,13.0891632704269,955,0.01416,9.99526,10,89.98724,0.45657,15.52231
80.2397595256057,13.0891632704269,956,0.01416,10.9392,10,89.98518,0.31639,13.14836
80.2417568289707,13.0891632704269,957,0.01416,13.39448,50,89.98193,0.15217,12.40354
80.2437541323356,13.0891632704269,958,0.01416,13.96617,50,89.98379,0.14483,12.07704
80.2457514357005,13.0891632704269,959,0.01416,12.98675,30,89.98615,0.26045,7.73434
80.2477487390655,13.0891632704269,960,0.01416,12.99289,10,89.9807,0.26374,7.77859
80.2497460424304,13.0891632704269,961,0.01416,12.93991,50,89.9789,0.16359,8.20075
80.2517433457953,13.0891632704269,962,0.01416,13.97117,50,89.97228,0.10971,9.67009
80.2537406491603,13.0891632704269,963,0.01416,14.65182,50,89.97182,0.09599,11.25665
80.2557379525252,13.0891632704269,964,0.01416,14.57512,50,89.97581,0.1233,11.43575
80.2577352558901,13.0891632704269,965,0.01416,14.54769,50,89.98099,0.11936,11.30343
80.2597325592551,13.0891632704269,966,0.01416,14.50422,50,89.98006,0.12879,11.05799
80.26172986262,13.0891632704269,967,0.01416,14.29387,10,89.98598,0.16436,10.59698
80.2637271659849,13.0891632704269,968,0.01416,14.05544,50,89.98643,0.1964,9.8064
80.2657244693498,13.0891632704269,969,0.01416,14.0385,50,89.9809,0.11734,10.32057
80.2677217727148,13.0891632704269,970,0.01416,14.80125,50,89.97426,0.10524,9.98382
80.2697190760797,13.0891632704269,971,0.01416,14.40544,50,89.98828,0.17526,9.98958
80.2717163794446,13.0891632704269,972,0.01416,13.17443,50,89.98811,0.2422,7.78176
80.2737136828096,13.0891632704269,973,0.01416,13.55628,50,89.98039,0.15513,6.89653
80.2757109861745,13.0891632704269,974,0.01416,15.03941,50,89.98814,0.07936,13.93063
80.2777082895394,13.0891632704269,975,0.01416,15.59761,50,89.98946,0.06229,16.72261
80.2797055929044,13.0891632704269,976,0.01416,15.45101,50,89.98758,0.07368,14.76928
80.2817028962693,13.0891632704269,977,0.01416,15.41095,50,89.98878,0.11015,12.38355
80.2837001996342,13.0891632704269,978,0.01416,15.22239,50,89.98927,0.08197,11.68364
80.2856975029992,13.0891632704269,979,0.01416,15.03601,50,89.98949,0.1197,13.10114
80.2876948063641,13.0891632704269,980,0.01416,14.836,50,89.98761,0.15565,13.91772
80.289692109729,13.0891632704269,981,0.01416,14.71267,50,89.97267,0.14497,9.24714
80.2916894130939,13.0891632704269,982,0.01416,14.23733,50,89.2158,0.10422,4.84332
80.2936867164589,13.0891632704269,983,0.01416,4.46902,50,77.93643,0.01856,3.13763
80.2956840198238,13.0891632704269,984,0.01416,0,80,75.28667,-0.01249,2.93514
80.2976813231887,13.0891632704269,985,0.01416,0,50,89.55065,0.03871,5.1559
80.2996786265537,13.0891632704269,986,0.01416,0,50,82.72698,0.02456,4.17228
80.1818377280228,13.0871659670619,988,0.01416,0,50,83.50239,0.14669,15.01604
80.1838350313877,13.0871659670619,989,0.01416,0,50,89.97763,0.16113,16.91718
80.1858323347526,13.0871659670619,990,0.01416,6.8562,50,89.98022,0.16393,17.48794
80.1878296381175,13.0871659670619,991,0.01416,14.0728,50,89.97762,0.14903,17.15563
80.1898269414825,13.0871659670619,992,0.01416,14.04743,50,89.96416,0.12645,15.93796
80.1918242448474,13.0871659670619,993,0.01416,13.72444,50,89.98111,0.17965,15.57095
80.1938215482123,13.0871659670619,994,0.01416,13.6343,50,89.97712,0.15381,16.03253
80.1958188515773,13.0871659670619,995,0.01416,13.67267,50,89.97968,0.17787,15.96267
80.1978161549422,13.0871659670619,996,0.01416,13.8862,50,89.98251,0.12576,15.45696
80.1998134583071,13.0871659670619,997,0.01416,14.01116,50,89.97578,0.16998,16.08707
80.2018107616721,13.0871659670619,998,0.01416,13.43722,50,89.98065,0.19697,16.74946
80.203808065037,13.0871659670619,999,0.01416,12.67916,50,89.97776,0.24691,16.2639
80.2058053684019,13.0871659670619,1000,0.01416,12.14233,10,89.97938,0.29006,15.20726
80.2078026717669,13.0871659670619,1001,0.01416,12.56902,50,89.98158,0.239,16.91657
80.2097999751318,13.0871659670619,1002,0.01416,13.41024,50,89.97849,0.17872,15.51125
80.2117972784967,13.0871659670619,1003,0.01416,13.54811,50,89.97887,0.20498,15.02389
80.2137945818616,13.0871659670619,1004,0.01416,13.20806,10,89.98817,0.32243,14.2363
80.2157918852266,13.0871659670619,1005,0.01416,12.71438,50,89.98259,0.1916,12.71842
80.2177891885915,13.0871659670619,1006,0.01416,13.64568,50,89.98403,0.18718,12.68962
80.2197864919564,13.0871659670619,1007,0.01416,13.56323,50,89.9816,0.20864,14.15473
80.2217837953214,13.0871659670619,1008,0.01416,13.36731,50,89.98465,0.20671,15.17084
80.2237810986863,13.0871659670619,1009,0.01416,13.53007,50,89.98183,0.19041,13.39293
80.2257784020512,13.0871659670619,1010,0.01416,13.5962,50,89.98288,0.182,11.18716
80.2277757054162,13.0871659670619,1011,0.01416,13.24339,50,89.97376,0.19444,11.50758
80.2297730087811,13.0871659670619,1012,0.01416,13.37917,50,89.9824,0.17174,12.39147
80.231770312146,13.0871659670619,1013,0.01416,13.4616,50,89.98322,0.1735,12.11328
80.233767615511,13.0871659670619,1014,0.01416,13.72643,50,89.98257,0.23816,11.60996
80.2357649188759,13.0871659670619,1015,0.01416,12.42717,50,89.97812,0.29933,13.16211
80.2377622222408,13.0871659670619,1016,0.01416,10.84805,10,89.98538,0.36837,12.48123
80.2397595256057,13.0871659670619,1017,0.01416,11.48236,50,89.97832,0.26415,9.91524
80.2417568289707,13.0871659670619,1018,0.01416,13.37225,50,89.98196,0.16803,9.91336
80.2437541323356,13.0871659670619,1019,0.01416,14.00516,50,89.98232,0.15438,10.01602
80.2457514357005,13.0871659670619,1020,0.01416,13.12269,10,89.98525,0.18558,10.70569
80.2477487390655,13.0871659670619,1021,0.01416,13.11835,50,89.9864,0.17037,11.36985
80.2497460424304,13.0871659670619,1022,0.01416,13.47398,50,89.9811,0.12465,10.79809
80.2517433457953,13.0871659670619,1023,0.01416,14.55692,50,89.97878,0.09303,11.56151
80.2537406491603,13.0871659670619,1024,0.01416,15.04875,50,89.97641,0.07904,11.82309
80.2557379525252,13.0871659670619,1025,0.01416,15.00214,50,89.98536,0.08857,11.5852
80.2577352558901,13.0871659670619,1026,0.01416,14.59693,50,89.98304,0.13424,11.26501
80.2597325592551,13.0871659670619,1027,0.01416,13.84005,10,89.97398,0.20784,12.48566
80.26172986262,13.0871659670619,1028,0.01416,13.33299,50,89.98462,0.24251,12.9535
80.2637271659849,13.0871659670619,1029,0.01416,13.51064,10,89.98582,0.22425,10.94419
80.2657244693498,13.0871659670619,1030,0.01416,13.53624,50,89.97834,0.14982,10.90792
80.2677217727148,13.0871659670619,1031,0.01416,14.39698,30,89.9861,0.15442,9.93724
80.2697190760797,13.0871659670619,1032,0.01416,13.97472,10,89.98872,0.24294,8.38058
80.2717163794446,13.0871659670619,1033,0.01416,12.7922,10,89.98803,0.29858,9.01107
80.2737136828096,13.0871659670619,1034,0.01416,13.6302,50,89.97438,0.13383,6.79035
80.2757109861745,13.0871659670619,1035,0.01416,15.13831,50,89.98251,0.06096,13.19133
80.2777082895394,13.0871659670619,1036,0.01416,15.50361,50,89.9876,0.05571,15.85618
80.2797055929044,13.0871659670619,1037,0.01416,14.61589,50,89.98417,0.12844,13.78405
80.2817028962693,13.0871659670619,1038,0.01416,14.41149,10,89.98769,0.26771,9.73701
80.2837001996342,13.0871659670619,1039,0.01416,14.03653,50,89.98483,0.15256,8.70082
80.2856975029992,13.0871659670619,1040,0.01416,14.08552,10,89.99068,0.21834,12.58479
80.2876948063641,13.0871659670619,1041,0.01416,13.83604,10,89.99029,0.19536,12.9996
80.289692109729,13.0871659670619,1042,0.01416,14.02889,50,89.9656,0.15082,6.57503
80.2916894130939,13.0871659670619,1043,0.01416,14.8648,10,88.97655,0.0953,4.6844
80.2936867164589,13.0871659670619,1044,0.01416,4.61725,80,69.83542,-0.00354,2.43518
80.2956840198238,13.0871659670619,1045,0.01416,0,50,85.84815,0.02816,4.5991
80.2976813231887,13.0871659670619,1046,0.01416,0,50,86.34246,0.03126,4.32508
80.2996786265537,13.0871659670619,1047,0.01416,0,80,38.45727,-0.01075,1.10852
80.1838350313877,13.085168663697,1048,0.01416,0,50,89.97234,0.1263,17.05476
80.1858323347526,13.085168663697,1049,0.01416,7.48948,50,89.9659,0.12017,16.49168
80.1878296381175,13.085168663697,1050,0.01416,14.72803,50,89.96733,0.102,16.64428
80.1898269414825,13.085168663697,1051,0.01416,14.63072,50,89.97514,0.10731,14.8801
80.1918242448474,13.085168663697,1052,0.01416,14.19534,50,89.97346,0.16357,15.64484
80.1938215482123,13.085168663697,1053,0.01416,13.71978,50,89.97501,0.15934,16.91208
80.1958188515773,13.085168663697,1054,0.01416,13.4342,10,89.97314,0.21546,16.78236
80.1978161549422,13.085168663697,1055,0.01416,13.8932,50,89.97721,0.10039,15.26385
80.1998134583071,13.085168663697,1056,0.01416,14.32944,50,89.97707,0.14794,15.72941
80.2018107616721,13.085168663697,1057,0.01416,13.93509,50,89.98145,0.16288,16.01022
80.203808065037,13.085168663697,1058,0.01416,13.62759,10,89.97682,0.17362,15.90712
80.2058053684019,13.085168663697,1059,0.01416,13.5176,50,89.98116,0.159,15.08822
80.2078026717669,13.085168663697,1060,0.01416,13.70336,50,89.98189,0.15626,14.85734
80.2097999751318,13.085168663697,1061,0.01416,13.92465,50,89.97987,0.1486,15.05842
80.2117972784967,13.085168663697,1062,0.01416,13.92625,50,89.98358,0.1576,15.26268
80.2137945818616,13.085168663697,1063,0.01416,13.68378,50,89.98425,0.20471,15.01925
80.2157918852266,13.085168663697,1064,0.01416,13.3748,50,89.98256,0.14935,14.12963
80.2177891885915,13.085168663697,1065,0.01416,13.92933,50,89.97988,0.15171,12.17928
80.2197864919564,13.085168663697,1066,0.01416,13.78683,50,89.98201,0.1723,13.75354
80.2217837953214,13.085168663697,1067,0.01416,13.62766,50,89.98052,0.17055,14.70522
80.2237810986863,13.085168663697,1068,0.01416,13.55635,50,89.97727,0.18145,14.1496
80.2257784020512,13.085168663697,1069,0.01416,13.00455,50,89.98112,0.24396,13.17246
80.2277757054162,13.085168663697,1070,0.01416,12.08941,10,89.97979,0.3767,12.41177
80.2297730087811,13.085168663697,1071,0.01416,12.53985,10,89.98116,0.30183,13.75546
80.231770312146,13.085168663697,1072,0.01416,12.75587,50,89.98388,0.21911,12.88101
80.233767615511,13.085168663697,1073,0.01416,13.61115,50,89.97713,0.19777,13.14634
80.2357649188759,13.085168663697,1074,0.01416,13.19163,10,89.97198,0.22555,14.66724
80.2377622222408,13.085168663697,1075,0.01416,12.50443,50,89.98234,0.21446,13.14738
80.2397595256057,13.085168663697,1076,0.01416,12.54871,50,89.97916,0.2327,10.1161
80.2417568289707,13.085168663697,1077,0.01416,13.26745,10,89.98003,0.21897,10.60685
80.2437541323356,13.085168663697,1078,0.01416,13.78864,50,89.98212,0.17406,12.31162
80.2457514357005,13.085168663697,1079,0.01416,13.55162,50,89.98335,0.19515,12.91084
80.2477487390655,13.085168663697,1080,0.01416,13.58053,50,89.98712,0.17013,12.09905
80.2497460424304,13.085168663697,1081,0.01416,14.04447,50,89.98109,0.13703,11.41235
80.2517433457953,13.085168663697,1082,0.01416,14.67047,50,89.98028,0.11119,12.24961
80.2537406491603,13.085168663697,1083,0.01416,14.82743,50,89.98548,0.13385,11.45198
80.2557379525252,13.085168663697,1084,0.01416,14.79085,50,89.98167,0.10508,12.25412
80.2577352558901,13.085168663697,1085,0.01416,14.18709,50,89.97871,0.19155,10.11547
80.2597325592551,13.085168663697,1086,0.01416,13.04989,10,89.98158,0.26593,10.01962
80.26172986262,13.085168663697,1087,0.01416,13.05502,50,89.98055,0.20888,11.55291
80.2637271659849,13.085168663697,1088,0.01416,13.17188,50,89.98452,0.23044,10.86261
80.2657244693498,13.085168663697,1089,0.01416,13.18733,50,89.98275,0.15056,10.9207
80.2677217727148,13.085168663697,1090,0.01416,14.27694,50,89.98439,0.09854,11.32174
80.2697190760797,13.085168663697,1091,0.01416,14.17724,50,89.98585,0.16162,7.27066
80.2717163794446,13.085168663697,1092,0.01416,13.13987,10,89.98362,0.21773,6.19446
80.2737136828096,13.085168663697,1093,0.01416,13.95354,10,89.98132,0.12211,6.04845
80.2757109861745,13.085168663697,1094,0.01416,15.16788,50,89.98512,0.07546,11.55191
80.2777082895394,13.085168663697,1095,0.01416,14.99736,50,89.98553,0.09414,13.13238
80.2797055929044,13.085168663697,1096,0.01416,13.42383,50,89.98339,0.2404,9.11736
80.2817028962693,13.085168663697,1097,0.01416,13.09752,50,89.98554,0.23268,8.21758
80.2837001996342,13.085168663697,1098,0.01416,12.99685,10,89.97924,0.21289,8.33615
80.2856975029992,13.085168663697,1099,0.01416,13.16859,50,89.98457,0.22044,9.51015
80.2876948063641,13.085168663697,1100,0.01416,13.55838,50,89.98517,0.14948,9.41324
80.289692109729,13.085168663697,1101,0.01416,13.83571,50,89.98244,0.17779,8.07209
80.2916894130939,13.085168663697,1102,0.01416,4.39036,60,89.79935,0.06562,5.5784
80.2936867164589,13.085168663697,1103,0.01416,0.34168,50,88.43074,0.02628,4.79499
80.2956840198238,13.085168663697,1104,0.01416,0,50,88.80289,0.0358,6.14032
80.2976813231887,13.085168663697,1105,0.01416,0,80,54.96599,-0.00674,2.48555
80.2996786265537,13.085168663697,1106,0.01416,0,0,4.75489,-0.0161,0.06701
80.1838350313877,13.0831713603321,1107,0.01416,0,50,89.9689,0.11735,16.86456
80.1858323347526,13.0831713603321,1108,0.01416,7.85199,50,89.97305,0.12533,16.59543
80.1878296381175,13.0831713603321,1109,0.01416,14.80841,50,89.96758,0.09547,16.05833
80.1898269414825,13.0831713603321,1110,0.01416,14.43331,50,89.97943,0.13243,14.22499
80.1918242448474,13.0831713603321,1111,0.01416,13.81966,50,89.98473,0.2157,14.89126
80.1938215482123,13.0831713603321,1112,0.01416,13.34186,50,89.98955,0.1766,13.31479
80.1958188515773,13.0831713603321,1113,0.01416,13.01368,10,89.98593,0.26699,15.94728
80.1978161549422,13.0831713603321,1114,0.01416,13.25118,50,89.98223,0.18271,16.35058
80.1998134583071,13.0831713603321,1115,0.01416,13.45752,50,89.97776,0.21534,17.01862
80.2018107616721,13.0831713603321,1116,0.01416,13.40885,50,89.97357,0.19079,16.61668
80.203808065037,13.0831713603321,1117,0.01416,13.48566,50,89.9788,0.20146,16.36466
80.2058053684019,13.0831713603321,1118,0.01416,13.50442,10,89.97864,0.19752,15.56489
80.2078026717669,13.0831713603321,1119,0.01416,13.67369,50,89.97816,0.19288,15.60102
80.2097999751318,13.0831713603321,1120,0.01416,13.85464,50,89.98202,0.17125,15.47987
80.2117972784967,13.0831713603321,1121,0.01416,13.92532,50,89.98379,0.16749,15.03504
80.2137945818616,13.0831713603321,1122,0.01416,13.89586,50,89.98048,0.16103,14.42492
80.2157918852266,13.0831713603321,1123,0.01416,13.84752,50,89.98146,0.15841,14.3416
80.2177891885915,13.0831713603321,1124,0.01416,13.85787,50,89.98057,0.18027,13.5565
80.2197864919564,13.0831713603321,1125,0.01416,13.66934,50,89.98083,0.18453,14.01994
80.2217837953214,13.0831713603321,1126,0.01416,13.51284,50,89.97757,0.18765,14.42057
80.2237810986863,13.0831713603321,1127,0.01416,13.4695,50,89.97865,0.17589,14.33629
80.2257784020512,13.0831713603321,1128,0.01416,13.04265,50,89.97982,0.19351,12.83648
80.2277757054162,13.0831713603321,1129,0.01416,12.24366,50,89.97874,0.29882,12.79296
80.2297730087811,13.0831713603321,1130,0.01416,12.73251,50,89.97648,0.23954,12.61761
80.231770312146,13.0831713603321,1131,0.01416,12.9058,50,89.98183,0.17388,13.15936
80.233767615511,13.0831713603321,1132,0.01416,13.72923,50,89.98102,0.1602,13.85755
80.2357649188759,13.0831713603321,1133,0.01416,13.69738,50,89.9761,0.15957,14.81743
80.2377622222408,13.0831713603321,1134,0.01416,13.3153,10,89.9818,0.20399,14.43771
80.2397595256057,13.0831713603321,1135,0.01416,12.96053,50,89.98064,0.22975,13.43128
80.2417568289707,13.0831713603321,1136,0.01416,13.30253,50,89.97849,0.18163,13.18548
80.2437541323356,13.0831713603321,1137,0.01416,13.65165,10,89.9826,0.17881,12.33346
80.2457514357005,13.0831713603321,1138,0.01416,13.47288,50,89.98151,0.20356,13.11699
80.2477487390655,13.0831713603321,1139,0.01416,13.51861,50,89.98382,0.16993,12.84445
80.2497460424304,13.0831713603321,1140,0.01416,14.1056,50,89.98047,0.1283,12.21519
80.2517433457953,13.0831713603321,1141,0.01416,14.56487,50,89.97473,0.12196,12.01488
80.2537406491603,13.0831713603321,1142,0.01416,14.31348,50,89.98611,0.17087,11.50008
80.2557379525252,13.0831713603321,1143,0.01416,14.05684,50,89.98051,0.17817,11.17728
80.2577352558901,13.0831713603321,1144,0.01416,13.75708,50,89.98052,0.17941,10.13699
80.2597325592551,13.0831713603321,1145,0.01416,13.19382,10,89.98779,0.19023,9.55394
80.26172986262,13.0831713603321,1146,0.01416,13.46063,50,89.98566,0.16464,10.72521
80.2637271659849,13.0831713603321,1147,0.01416,12.76872,10,89.9847,0.26295,10.77071
80.2657244693498,13.0831713603321,1148,0.01416,12.75374,50,89.98069,0.16233,10.70591
80.2677217727148,13.0831713603321,1149,0.01416,14.23717,50,89.98197,0.08643,11.7795
80.2697190760797,13.0831713603321,1150,0.01416,14.86013,50,89.98553,0.11742,10.27317
80.2717163794446,13.0831713603321,1151,0.01416,14.12601,10,89.98687,0.17612,7.96141
80.2737136828096,13.0831713603321,1152,0.01416,14.43896,50,89.98557,0.10972,7.43707
80.2757109861745,13.0831713603321,1153,0.01416,14.90188,50,89.99079,0.10756,9.79213
80.2777082895394,13.0831713603321,1154,0.01416,14.20511,50,89.98812,0.15848,10.39432
80.2797055929044,13.0831713603321,1155,0.01416,12.94982,10,89.98756,0.24371,9.5008
80.2817028962693,13.0831713603321,1156,0.01416,12.73446,50,89.98942,0.22246,8.22659
80.2837001996342,13.0831713603321,1157,0.01416,12.34194,10,89.98846,0.35756,9.58222
80.2856975029992,13.0831713603321,1158,0.01416,11.35077,10,89.98788,0.37375,10.22052
80.2876948063641,13.0831713603321,1159,0.01416,11.72814,10,89.9817,0.28371,7.82331
80.289692109729,13.0831713603321,1160,0.01416,13.05355,50,89.98078,0.1816,6.83926
80.2916894130939,13.0831713603321,1161,0.01416,3.32044,50,89.96245,0.08927,5.72118
80.2936867164589,13.0831713603321,1162,0.01416,0,50,89.94024,0.08392,5.29802
80.2956840198238,13.0831713603321,1163,0.01416,0,50,70.25988,0.0399,4.48875
80.1838350313877,13.0811740569671,1164,0.01416,0,50,89.97205,0.10989,16.91614
80.1858323347526,13.0811740569671,1165,0.01416,8.11506,50,89.97367,0.11054,16.88109
80.1878296381175,13.0811740569671,1166,0.01416,14.61128,50,89.97497,0.11855,15.47255
80.1898269414825,13.0811740569671,1167,0.01416,14.43594,50,89.97663,0.13001,13.52511
80.1918242448474,13.0811740569671,1168,0.01416,14.2643,60,89.97749,0.14841,10.41142
80.1938215482123,13.0811740569671,1169,0.01416,14.09345,50,89.97835,0.12198,8.42695
80.1958188515773,13.0811740569671,1170,0.01416,13.94839,50,89.97715,0.16534,12.50021
80.1978161549422,13.0811740569671,1171,0.01416,13.8452,50,89.98416,0.18308,14.73623
80.1998134583071,13.0811740569671,1172,0.01416,13.62612,50,89.97636,0.20347,16.26665
80.2018107616721,13.0811740569671,1173,0.01416,13.42906,50,89.97631,0.19944,16.35961
80.203808065037,13.0811740569671,1174,0.01416,13.3994,50,89.97359,0.19539,15.69229
80.2058053684019,13.0811740569671,1175,0.01416,13.51053,10,89.98193,0.18332,14.70444
80.2078026717669,13.0811740569671,1176,0.01416,13.64277,50,89.97685,0.16923,15.1393
80.2097999751318,13.0811740569671,1177,0.01416,13.75347,50,89.97784,0.16684,15.28115
80.2117972784967,13.0811740569671,1178,0.01416,13.85558,50,89.97843,0.17036,15.13715
80.2137945818616,13.0811740569671,1179,0.01416,13.86087,50,89.98206,0.17802,14.3697
80.2157918852266,13.0811740569671,1180,0.01416,13.83346,50,89.98454,0.19703,12.48317
80.2177891885915,13.0811740569671,1181,0.01416,13.70029,50,89.9864,0.18203,11.68136
80.2197864919564,13.0811740569671,1182,0.01416,13.46797,50,89.98473,0.21099,12.06045
80.2217837953214,13.0811740569671,1183,0.01416,13.1914,50,89.98354,0.23685,13.53817
80.2237810986863,13.0811740569671,1184,0.01416,13.15077,50,89.9818,0.2113,14.25749
80.2257784020512,13.0811740569671,1185,0.01416,13.27909,50,89.9855,0.21023,13.34465
80.2277757054162,13.0811740569671,1186,0.01416,13.36738,50,89.97626,0.21396,12.30587
80.2297730087811,13.0811740569671,1187,0.01416,13.82646,10,89.9624,0.14733,12.25804
80.231770312146,13.0811740569671,1188,0.01416,13.87109,50,89.97326,0.1403,12.84994
80.233767615511,13.0811740569671,1189,0.01416,14.02486,10,89.9837,0.16511,13.65897
80.2357649188759,13.0811740569671,1190,0.01416,13.65212,50,89.98249,0.18183,14.56804
80.2377622222408,13.0811740569671,1191,0.01416,13.26583,50,89.98199,0.2459,15.06247
80.2397595256057,13.0811740569671,1192,0.01416,13.07476,50,89.97483,0.24573,13.52634
80.2417568289707,13.0811740569671,1193,0.01416,13.41033,50,89.98075,0.17672,13.42839
80.2437541323356,13.0811740569671,1194,0.01416,13.59962,50,89.98492,0.18364,13.49825
80.2457514357005,13.0811740569671,1195,0.01416,13.65849,50,89.98209,0.19256,13.08586
80.2477487390655,13.0811740569671,1196,0.01416,13.70244,50,89.98444,0.15059,12.35446
80.2497460424304,13.0811740569671,1197,0.01416,14.20793,50,89.98525,0.11332,11.70019
80.2517433457953,13.0811740569671,1198,0.01416,14.44246,50,89.98139,0.15944,12.61506
80.2537406491603,13.0811740569671,1199,0.01416,14.05743,50,89.98585,0.1816,11.99851
80.2557379525252,13.0811740569671,1200,0.01416,13.844,10,89.98575,0.17764,11.7103
