X,Y,fid,lulc_chennai_clip_aligned,slope_chennai_clip_aligned,ndvi_chennai_clip_aligned,dem_chennai_clip_aligned,k_factor_chennai_aligned,annual_rainfall_mm
80.2245187109999,13.078818611,1864,60,89.9883,0.22788,13.31809,0.01416,1179.76125
80.2265187109999,13.078818611,1865,50,89.98269,0.19176,15.21768,0.01416,1179.76125
80.2285187109999,13.078818611,1866,50,89.97604,0.14748,13.59377,0.01416,1179.76125
80.2305187109999,13.078818611,1867,50,89.9705,0.14069,11.62587,0.01416,1179.76125
80.2325187109999,13.078818611,1868,50,89.98219,0.15217,12.554,0.01416,1179.76125
80.2345187109999,13.078818611,1869,50,89.98318,0.19454,13.9342,0.01416,1179.76125
80.2365187109998,13.078818611,1870,50,89.98151,0.22868,14.08377,0.01416,1179.76125
80.2385187109998,13.078818611,1871,50,89.97927,0.19571,14.35151,0.01416,1179.76125
80.2405187109998,13.078818611,1872,50,89.98493,0.17552,13.42756,0.01416,1179.76125
80.2425187109998,13.078818611,1873,50,89.98701,0.20634,13.07939,0.01416,1179.76125
80.2445187109998,13.078818611,1874,10,89.98661,0.19659,13.3757,0.01416,1179.76125
80.2465187109998,13.078818611,1875,50,89.98799,0.15348,12.83008,0.01416,1179.76125
80.2485187109998,13.078818611,1876,50,89.98689,0.15549,11.74273,0.01416,1179.76125
80.2505187109998,13.078818611,1877,50,89.98381,0.14872,10.05773,0.01416,1179.76125
80.2525187109998,13.078818611,1878,50,89.98391,0.15727,11.34639,0.01416,1179.76125
80.2545187109998,13.078818611,1879,50,89.98304,0.13601,10.70543,0.01416,1179.76125
80.2565187109998,13.078818611,1880,50,89.98346,0.15961,9.77887,0.01416,1179.76125
80.2585187109998,13.078818611,1881,10,89.98125,0.15722,9.16036,0.01416,1179.76125
80.2605187109998,13.078818611,1882,50,89.98328,0.13087,7.73358,0.01416,1179.76125
80.2625187109998,13.078818611,1883,50,89.98091,0.15375,7.49058,0.01416,1179.76125
80.2645187109998,13.078818611,1884,10,89.98336,0.21693,6.97614,0.01416,1179.76125
80.2665187109998,13.078818611,1885,30,89.98863,0.15745,6.66708,0.01416,1179.76125
80.2705187109998,13.078818611,1887,50,89.98109,0.11707,6.82153,0.01416,1179.76125
80.2725187109998,13.078818611,1888,10,89.9847,0.15191,5.04172,0.01416,1179.76125
80.2745187109998,13.078818611,1889,10,89.97991,0.22321,5.08846,0.01416,1179.76125
80.2765187109998,13.078818611,1890,10,89.98335,0.20682,5.26711,0.01416,1179.76125
80.2785187109997,13.078818611,1891,50,89.9797,0.2083,4.84146,0.01416,1179.76125
80.2805187109997,13.078818611,1892,50,89.98016,0.21573,4.88582,0.01416,1179.76125
80.2825187109997,13.078818611,1893,50,89.98846,0.29869,7.49318,0.01416,1179.76125
80.2845187109997,13.078818611,1894,10,89.98587,0.3246,10.19679,0.01416,1179.76125
80.2865187109997,13.078818611,1895,50,89.98531,0.20139,10.99651,0.01416,1179.76125
80.2885187109997,13.078818611,1896,10,89.97481,0.20545,7.08049,0.01416,1179.76125
80.184518711,13.076818611,1912,50,89.97941,0.12091,13.49929,0.01416,1179.76125
80.186518711,13.076818611,1913,50,89.9856,0.14721,15.54838,0.01416,1179.76125
80.188518711,13.076818611,1914,50,89.97899,0.16045,15.08158,0.01416,1179.76125
80.190518711,13.076818611,1915,50,89.98204,0.18141,15.91474,0.01416,1179.76125
80.1925187109999,13.076818611,1916,50,89.98002,0.11921,11.41256,0.01416,1179.76125
80.1965187109999,13.076818611,1918,50,89.98092,0.11465,11.19516,0.01416,1179.76125
80.1985187109999,13.076818611,1919,50,89.98255,0.13058,10.41076,0.01416,1179.76125
80.2005187109999,13.076818611,1920,10,89.98323,0.16728,10.03699,0.01416,1179.76125
80.2025187109999,13.076818611,1921,50,89.98485,0.17891,10.6024,0.01416,1179.76125
80.2045187109999,13.076818611,1922,50,89.98565,0.13127,11.95381,0.01416,1179.76125
80.2065187109999,13.076818611,1923,50,89.98382,0.10121,13.15093,0.01416,1179.76125
80.2085187109999,13.076818611,1924,30,89.98207,0.1152,14.64693,0.01416,1179.76125
80.2105187109999,13.076818611,1925,50,89.98444,0.13172,14.60241,0.01416,1179.76125
80.2125187109999,13.076818611,1926,50,89.98813,0.15587,12.30886,0.01416,1179.76125
80.2145187109999,13.076818611,1927,10,89.9882,0.16991,11.40605,0.01416,1179.76125
80.2165187109999,13.076818611,1928,50,89.98389,0.15699,12.26452,0.01416,1179.76125
80.2185187109999,13.076818611,1929,50,89.97559,0.19931,11.77126,0.01416,1179.76125
80.2205187109999,13.076818611,1930,50,89.97546,0.14006,11.1674,0.01416,1179.76125
80.2225187109999,13.076818611,1931,50,89.9841,0.1486,10.26151,0.01416,1179.76125
80.2245187109999,13.076818611,1932,10,89.98437,0.20514,13.28814,0.01416,1179.76125
80.2265187109999,13.076818611,1933,50,89.98035,0.16271,14.21841,0.01416,1179.76125
80.2285187109999,13.076818611,1934,50,89.97695,0.12867,13.53947,0.01416,1179.76125
80.2305187109999,13.076818611,1935,10,89.98286,0.20797,11.73715,0.01416,1179.76125
80.2325187109999,13.076818611,1936,50,89.9866,0.20684,11.79842,0.01416,1179.76125
80.2345187109999,13.076818611,1937,50,89.9859,0.18042,13.39815,0.01416,1179.76125
80.2365187109998,13.076818611,1938,10,89.98289,0.18621,15.1102,0.01416,1179.76125
80.2385187109998,13.076818611,1939,50,89.98505,0.17074,14.06794,0.01416,1179.76125
80.2405187109998,13.076818611,1940,50,89.98771,0.1576,11.59813,0.01416,1179.76125
80.2425187109998,13.076818611,1941,50,89.98176,0.13806,11.08073,0.01416,1179.76125
80.2445187109998,13.076818611,1942,50,89.98733,0.17818,11.76451,0.01416,1179.76125
80.2465187109998,13.076818611,1943,50,89.98673,0.16821,11.61198,0.01416,1179.76125
80.2485187109998,13.076818611,1944,10,89.98069,0.19306,10.60853,0.01416,1179.76125
80.2505187109998,13.076818611,1945,50,89.97719,0.15927,8.59195,0.01416,1179.76125
80.2525187109998,13.076818611,1946,50,89.9856,0.19662,9.72134,0.01416,1179.76125
80.2545187109998,13.076818611,1947,50,89.981,0.1418,10.30427,0.01416,1179.76125
80.2565187109998,13.076818611,1948,50,89.98382,0.15016,9.29943,0.01416,1179.76125
80.2585187109998,13.076818611,1949,50,89.98078,0.18369,8.89929,0.01416,1179.76125
80.2605187109998,13.076818611,1950,10,89.98681,0.21296,10.21171,0.01416,1179.76125
80.2625187109998,13.076818611,1951,50,89.98651,0.14412,9.9016,0.01416,1179.76125
80.2645187109998,13.076818611,1952,50,89.9858,0.13893,7.00393,0.01416,1179.76125
80.2665187109998,13.076818611,1953,10,89.98583,0.12393,6.96007,0.01416,1179.76125
80.2725187109998,13.076818611,1956,50,89.97955,0.1317,7.18712,0.01416,1179.76125
80.2745187109998,13.076818611,1957,10,89.97651,0.21755,3.97248,0.01416,1179.76125
80.2765187109998,13.076818611,1958,50,89.97894,0.23738,6.01178,0.01416,1179.76125
80.2785187109997,13.076818611,1959,10,89.978,0.28436,7.18135,0.01416,1179.76125
80.2805187109997,13.076818611,1960,10,89.978,0.30288,5.05317,0.01642,1179.76125
80.2825187109997,13.076818611,1961,30,89.97459,0.27802,4.63761,0.01497,1179.76125
80.2845187109997,13.076818611,1962,10,89.98382,0.35168,10.62006,0.01416,1179.76125
80.2865187109997,13.076818611,1963,10,89.98248,0.30085,10.53031,0.01416,1179.76125
80.2885187109997,13.076818611,1964,50,89.96243,0.17787,5.68121,0.01416,1179.76125
80.184518711,13.074818611,1980,50,89.8979,0.12865,13.69332,0.01416,1179.76125
80.186518711,13.074818611,1981,50,89.98086,0.15807,14.05589,0.01416,1179.76125
80.188518711,13.074818611,1982,50,89.98273,0.17112,13.36481,0.01416,1179.76125
80.190518711,13.074818611,1983,50,89.98595,0.16064,12.2372,0.01416,1179.76125
80.1925187109999,13.074818611,1984,50,89.97884,0.13794,12.95658,0.01416,1179.76125
80.1945187109999,13.074818611,1985,50,89.98151,0.103,13.16652,0.01416,1179.76125
80.1985187109999,13.074818611,1987,50,89.98156,0.11323,14.0495,0.01416,1179.76125
80.2005187109999,13.074818611,1988,50,89.97351,0.10276,13.85201,0.01416,1179.76125
80.2025187109999,13.074818611,1989,50,89.97409,0.13508,14.27697,0.01416,1179.76125
80.2045187109999,13.074818611,1990,50,89.97266,0.13059,15.34671,0.01416,1179.76125
80.2065187109999,13.074818611,1991,50,89.97237,0.11194,15.38833,0.01416,1179.76125
80.2085187109999,13.074818611,1992,50,89.96712,0.10675,15.73648,0.01416,1179.76125
80.2105187109999,13.074818611,1993,50,89.97264,0.13225,15.68962,0.01416,1179.76125
80.2125187109999,13.074818611,1994,50,89.98611,0.19057,16.21317,0.01416,1179.76125
80.2145187109999,13.074818611,1995,50,89.98463,0.14706,15.39949,0.01416,1179.76125
80.2165187109999,13.074818611,1996,50,89.98093,0.11109,14.99629,0.01416,1179.76125
80.2185187109999,13.074818611,1997,50,89.98035,0.12376,14.06129,0.01416,1179.76125
80.2205187109999,13.074818611,1998,50,89.98215,0.10877,12.81607,0.01416,1179.76125
80.2225187109999,13.074818611,1999,50,89.98785,0.11445,11.12116,0.01416,1179.76125
80.2265187109999,13.074818611,2001,50,89.97736,0.11238,13.95124,0.01416,1179.76125
80.2285187109999,13.074818611,2002,50,89.97977,0.11849,13.89952,0.01416,1179.76125
80.2305187109999,13.074818611,2003,50,89.98219,0.1657,13.35157,0.01416,1179.76125
80.2325187109999,13.074818611,2004,10,89.98705,0.27311,14.26511,0.01416,1179.76125
80.2345187109999,13.074818611,2005,10,89.98975,0.26046,16.4887,0.01416,1179.76125
80.2365187109998,13.074818611,2006,50,89.98514,0.18375,14.84313,0.01416,1179.76125
80.2385187109998,13.074818611,2007,50,89.98573,0.19991,15.07627,0.01416,1179.76125
80.2405187109998,13.074818611,2008,50,89.9837,0.18309,10.34187,0.01416,1179.76125
80.2425187109998,13.074818611,2009,10,89.96762,0.15333,8.29204,0.01416,1179.76125
80.2445187109998,13.074818611,2010,50,89.98164,0.14949,9.63882,0.01416,1179.76125
80.2465187109998,13.074818611,2011,50,89.98101,0.13394,9.91387,0.01416,1179.76125
80.2485187109998,13.074818611,2012,50,89.97253,0.16209,9.21717,0.01416,1179.76125
80.2505187109998,13.074818611,2013,50,89.97877,0.20892,9.82685,0.01416,1179.76125
80.2525187109998,13.074818611,2014,10,89.9861,0.2565,11.04788,0.01416,1179.76125
80.2545187109998,13.074818611,2015,50,89.97889,0.12732,11.69876,0.01416,1179.76125
80.2565187109998,13.074818611,2016,50,89.98582,0.12715,11.43085,0.01416,1179.76125
80.2585187109998,13.074818611,2017,50,89.9872,0.17421,11.84591,0.01416,1179.76125
80.2605187109998,13.074818611,2018,50,89.99023,0.26399,11.79164,0.01416,1179.76125
80.2625187109998,13.074818611,2019,50,89.98585,0.19802,9.68306,0.01416,1179.76125
80.2645187109998,13.074818611,2020,50,89.98816,0.16902,7.33149,0.01416,1179.76125
80.2725187109998,13.074818611,2024,50,89.98526,0.18359,7.67014,0.01416,1179.76125
80.2745187109998,13.074818611,2025,80,89.98031,0.13815,4.55027,0.01416,1179.76125
80.2765187109998,13.074818611,2026,10,89.97964,0.2069,5.98581,0.01416,1179.76125
80.2785187109997,13.074818611,2027,10,89.9662,0.30404,5.40302,0.01416,1179.76125
80.2805187109997,13.074818611,2028,30,89.94093,0.27476,2.71968,0.03037,1179.76125
80.2825187109997,13.074818611,2029,30,89.94975,0.23018,2.56912,0.01996,1179.76125
80.2845187109997,13.074818611,2030,30,89.98229,0.21075,5.88034,0.01416,1179.76125
80.2865187109997,13.074818611,2031,50,89.97552,0.21752,7.5895,0.01416,1179.76125
80.2885187109997,13.074818611,2032,50,89.96909,0.13595,5.24063,0.01416,1179.76125
80.2905187109997,13.074818611,2033,40,89.76503,0.13769,5.09466,0.01416,1179.76125
80.184518711,13.072818611,2048,50,89.9537,0.22129,12.11864,0.01416,1179.76125
80.186518711,13.072818611,2049,50,89.98745,0.19468,12.61206,0.01416,1179.76125
80.188518711,13.072818611,2050,50,89.9849,0.18461,12.93637,0.01416,1179.76125
80.190518711,13.072818611,2051,10,89.97571,0.18396,12.8363,0.01416,1179.76125
80.1925187109999,13.072818611,2052,50,89.96041,0.171,11.81281,0.01416,1179.76125
80.1945187109999,13.072818611,2053,50,89.9702,0.1331,11.74869,0.01416,1179.76125
80.1965187109999,13.072818611,2054,50,89.98052,0.1176,14.83034,0.01416,1179.76125
80.1985187109999,13.072818611,2055,50,89.97641,0.10533,14.85165,0.01416,1179.76125
80.2005187109999,13.072818611,2056,50,89.95849,0.12343,13.75933,0.01416,1179.76125
80.2025187109999,13.072818611,2057,50,89.96924,0.141,13.34407,0.01416,1179.76125
80.2045187109999,13.072818611,2058,50,89.97838,0.13946,14.62034,0.01416,1179.76125
80.2065187109999,13.072818611,2059,50,89.96754,0.12439,15.29768,0.01416,1179.76125
80.2085187109999,13.072818611,2060,50,89.96704,0.1227,16.11702,0.01416,1179.76125
80.2105187109999,13.072818611,2061,50,89.96851,0.14585,15.42116,0.01416,1179.76125
80.2125187109999,13.072818611,2062,10,89.98491,0.17106,15.02653,0.01416,1179.76125
80.2145187109999,13.072818611,2063,50,89.98155,0.14442,15.1492,0.01416,1179.76125
80.2165187109999,13.072818611,2064,50,89.97363,0.11614,14.64868,0.01416,1179.76125
80.2185187109999,13.072818611,2065,50,89.97425,0.13513,14.81178,0.01416,1179.76125
80.2205187109999,13.072818611,2066,50,89.98157,0.14016,13.03137,0.01416,1179.76125
80.2225187109999,13.072818611,2067,30,89.98815,0.14273,11.47887,0.01416,1179.76125
80.2245187109999,13.072818611,2068,50,89.98094,0.10311,12.59336,0.01416,1179.76125
80.2265187109999,13.072818611,2069,50,89.98122,0.12604,12.18369,0.01416,1179.76125
80.2285187109999,13.072818611,2070,50,89.98705,0.13935,12.04222,0.01416,1179.76125
80.2305187109999,13.072818611,2071,10,89.98163,0.16882,13.20829,0.01416,1179.76125
80.2325187109999,13.072818611,2072,40,89.98776,0.28402,12.07283,0.01416,1179.76125
80.2345187109999,13.072818611,2073,50,89.98667,0.24479,14.38896,0.01416,1179.76125
80.2365187109998,13.072818611,2074,50,89.98258,0.20729,13.51532,0.01416,1179.76125
80.2385187109998,13.072818611,2075,50,89.98638,0.23848,13.34112,0.01416,1179.76125
80.2405187109998,13.072818611,2076,10,89.98572,0.19322,12.59202,0.01416,1179.76125
80.2425187109998,13.072818611,2077,50,89.97336,0.15277,11.21377,0.01416,1179.76125
80.2445187109998,13.072818611,2078,50,89.97275,0.1391,11.6874,0.01416,1179.76125
80.2465187109998,13.072818611,2079,50,89.97948,0.15459,11.85388,0.01416,1179.76125
80.2485187109998,13.072818611,2080,50,89.98392,0.20298,11.19876,0.01416,1179.76125
80.2505187109998,13.072818611,2081,10,89.98779,0.28585,10.88723,0.01416,1179.76125
80.2525187109998,13.072818611,2082,50,89.98651,0.21857,12.25148,0.01416,1179.76125
80.2545187109998,13.072818611,2083,50,89.98475,0.16297,12.30591,0.01416,1179.76125
80.2565187109998,13.072818611,2084,50,89.98951,0.22355,13.57973,0.01416,1179.76125
80.2585187109998,13.072818611,2085,50,89.97806,0.22502,11.67621,0.01416,1179.76125
80.2605187109998,13.072818611,2086,50,89.98131,0.23374,11.11161,0.01416,1179.76125
80.2625187109998,13.072818611,2087,10,89.97855,0.18014,10.44666,0.01416,1179.76125
80.2645187109998,13.072818611,2088,50,89.98676,0.14623,8.82498,0.01416,1179.76125
80.2705187109998,13.072818611,2091,50,89.97844,0.11151,10.84811,0.01416,1179.76125
80.2725187109998,13.072818611,2092,10,89.9846,0.21355,9.67618,0.01416,1179.76125
80.2745187109998,13.072818611,2093,10,89.98607,0.13781,5.35293,0.01416,1179.76125
80.2765187109998,13.072818611,2094,10,89.96903,0.24636,5.17705,0.01416,1179.76125
80.2785187109997,13.072818611,2095,30,89.94984,0.31075,3.35134,0.01416,1179.76125
80.2805187109997,13.072818611,2096,30,89.93225,0.29412,2.2453,0.01977,1179.76125
80.2825187109997,13.072818611,2097,30,89.93815,0.26744,2.50264,0.01617,1179.76125
80.2845187109997,13.072818611,2098,30,89.97131,0.18411,4.75548,0.01416,1179.76125
80.2865187109997,13.072818611,2099,50,89.97035,0.18327,6.67917,0.01416,1179.76125
80.2885187109997,13.072818611,2100,50,89.97883,0.20149,7.34607,0.01416,1179.76125
80.182518711,13.070818611,2115,60,89.14443,0.11832,13.0187,0.01416,1179.76125
80.184518711,13.070818611,2116,50,89.98015,0.13637,15.10418,0.01416,1179.76125
80.186518711,13.070818611,2117,50,89.97916,0.17876,14.18136,0.01418,1179.76125
80.188518711,13.070818611,2118,30,89.96715,0.18213,12.41888,0.01676,1179.76125
80.190518711,13.070818611,2119,30,89.96818,0.13191,11.00972,0.0202,1179.76125
80.1945187109999,13.070818611,2121,50,89.97487,0.11747,12.40036,0.01781,1179.76125
80.1965187109999,13.070818611,2122,50,89.98074,0.1392,15.09455,0.01416,1179.76125
80.1985187109999,13.070818611,2123,50,89.97413,0.10385,12.81093,0.01416,1179.76125
80.2005187109999,13.070818611,2124,10,89.96514,0.19665,11.59232,0.01416,1179.76125
80.2025187109999,13.070818611,2125,50,89.97379,0.11809,11.95859,0.01416,1179.76125
80.2045187109999,13.070818611,2126,50,89.97081,0.12198,12.40557,0.01416,1179.76125
80.2065187109999,13.070818611,2127,50,89.96757,0.12754,14.81804,0.01416,1179.76125
80.2085187109999,13.070818611,2128,50,89.96456,0.12749,15.83385,0.01416,1179.76125
80.2105187109999,13.070818611,2129,50,89.9636,0.12443,15.01202,0.01416,1179.76125
80.2125187109999,13.070818611,2130,50,89.97269,0.12849,14.10137,0.01416,1179.76125
80.2145187109999,13.070818611,2131,50,89.97736,0.13569,13.87782,0.01416,1179.76125
80.2165187109999,13.070818611,2132,50,89.97332,0.14783,14.12241,0.01416,1179.76125
80.2185187109999,13.070818611,2133,50,89.97106,0.17238,14.85046,0.01416,1179.76125
80.2205187109999,13.070818611,2134,50,89.97249,0.14698,13.54912,0.01416,1179.76125
80.2225187109999,13.070818611,2135,50,89.98592,0.1367,12.68777,0.01416,1179.76125
80.2245187109999,13.070818611,2136,50,89.98845,0.12836,12.47431,0.01416,1179.76125
80.2265187109999,13.070818611,2137,50,89.97811,0.14803,13.04867,0.01416,1179.76125
80.2285187109999,13.070818611,2138,50,89.98702,0.14546,10.36631,0.01416,1179.76125
80.2305187109999,13.070818611,2139,50,89.97982,0.12864,12.07405,0.01416,1179.76125
80.2325187109999,13.070818611,2140,30,89.98122,0.23584,11.99853,0.01416,1179.76125
80.2345187109999,13.070818611,2141,10,89.98991,0.25757,14.61498,0.01416,1179.76125
80.2365187109998,13.070818611,2142,50,89.98641,0.21342,14.32595,0.01416,1179.76125
80.2385187109998,13.070818611,2143,50,89.9859,0.24968,14.13441,0.01416,1179.76125
80.2405187109998,13.070818611,2144,50,89.98338,0.22221,13.26934,0.01416,1179.76125
80.2425187109998,13.070818611,2145,50,89.97984,0.1709,12.05129,0.01416,1179.76125
80.2445187109998,13.070818611,2146,50,89.97194,0.16975,11.16198,0.01416,1179.76125
80.2465187109998,13.070818611,2147,50,89.98827,0.2014,10.15661,0.01416,1179.76125
80.2485187109998,13.070818611,2148,80,89.98954,0.21296,10.5175,0.01416,1179.76125
80.2505187109998,13.070818611,2149,30,89.98866,0.19358,9.77835,0.01416,1179.76125
80.2525187109998,13.070818611,2150,50,89.98573,0.17596,11.37892,0.01416,1179.76125
80.2545187109998,13.070818611,2151,50,89.98869,0.18923,13.16434,0.01416,1179.76125
80.2565187109998,13.070818611,2152,50,89.98798,0.26926,14.58079,0.01416,1179.76125
80.2585187109998,13.070818611,2153,50,89.9857,0.25197,12.84356,0.01416,1179.76125
80.2605187109998,13.070818611,2154,50,89.98502,0.21532,12.05027,0.01416,1179.76125
80.2625187109998,13.070818611,2155,50,89.98111,0.16453,10.36949,0.01416,1179.76125
80.2645187109998,13.070818611,2156,50,89.98254,0.11909,9.96877,0.01416,1179.76125
80.2665187109998,13.070818611,2157,50,89.98284,0.10165,10.20373,0.01416,1179.76125
80.2725187109998,13.070818611,2160,50,89.98468,0.1084,10.01949,0.01416,1179.76125
80.2745187109998,13.070818611,2161,50,89.98854,0.17348,6.54754,0.01416,1179.76125
80.2765187109998,13.070818611,2162,80,89.91079,0.25235,4.87687,0.01416,1179.76125
80.2785187109997,13.070818611,2163,30,89.96235,0.27447,2.69747,0.01416,1179.76125
80.2805187109997,13.070818611,2164,30,89.94428,0.29069,2.06166,0.01924,1179.76125
80.2825187109997,13.070818611,2165,30,85.74391,0.25766,2.18525,0.01598,1179.76125
80.2845187109997,13.070818611,2166,30,83.74172,0.18263,4.69245,0.01416,1179.76125
80.2865187109997,13.070818611,2167,50,89.87198,0.2639,8.21317,0.01416,1179.76125
80.2885187109997,13.070818611,2168,50,89.96252,0.27041,8.89429,0.01416,1179.76125
80.182518711,13.068818611,2183,50,89.97251,0.11632,15.83555,0.01416,1179.76125
80.184518711,13.068818611,2184,50,89.97151,0.13006,15.78976,0.01416,1179.76125
80.186518711,13.068818611,2185,50,89.96657,0.14363,13.943,0.01419,1179.76125
80.188518711,13.068818611,2186,50,89.94321,0.13296,10.89473,0.01809,1179.76125
80.190518711,13.068818611,2187,50,89.94208,0.12973,10.68634,0.02002,1179.76125
80.1945187109999,13.068818611,2189,50,89.9804,0.10787,13.81426,0.0154,1179.76125
80.1965187109999,13.068818611,2190,50,89.9821,0.10182,13.49933,0.01416,1179.76125
80.1985187109999,13.068818611,2191,50,89.9812,0.10039,12.67592,0.01416,1179.76125
80.2005187109999,13.068818611,2192,10,89.9624,0.20172,11.64898,0.01416,1179.76125
80.2025187109999,13.068818611,2193,30,89.95598,0.21582,11.08483,0.01416,1179.76125
80.2045187109999,13.068818611,2194,10,89.95885,0.16233,12.02083,0.01416,1179.76125
80.2065187109999,13.068818611,2195,50,89.97346,0.13602,12.2408,0.01416,1179.76125
80.2085187109999,13.068818611,2196,50,89.97941,0.15494,13.34097,0.01416,1179.76125
80.2105187109999,13.068818611,2197,50,89.96504,0.11715,14.11749,0.01416,1179.76125
80.2125187109999,13.068818611,2198,50,89.97065,0.13542,13.73956,0.01416,1179.76125
80.2145187109999,13.068818611,2199,50,89.97758,0.15545,13.72754,0.01416,1179.76125
80.2165187109999,13.068818611,2200,50,89.97857,0.14039,13.5436,0.01416,1179.76125
80.2185187109999,13.068818611,2201,50,89.9759,0.15226,14.05503,0.01416,1179.76125
80.2205187109999,13.068818611,2202,50,89.97402,0.14727,12.74886,0.01416,1179.76125
80.2225187109999,13.068818611,2203,50,89.98199,0.15736,13.0605,0.01416,1179.76125
80.2245187109999,13.068818611,2204,50,89.98348,0.1427,14.21168,0.01416,1179.76125
80.2265187109999,13.068818611,2205,10,89.98367,0.14894,14.02833,0.01416,1179.76125
80.2285187109999,13.068818611,2206,10,89.98824,0.16077,9.40135,0.01416,1179.76125
80.2305187109999,13.068818611,2207,50,89.98399,0.14148,9.89828,0.01416,1179.76125
80.2325187109999,13.068818611,2208,50,89.98453,0.19057,9.32687,0.01416,1179.76125
80.2345187109999,13.068818611,2209,10,89.98255,0.23514,12.62143,0.01416,1179.76125
80.2365187109998,13.068818611,2210,50,89.98013,0.20604,14.52018,0.01416,1179.76125
80.2385187109998,13.068818611,2211,50,89.98392,0.23183,14.43882,0.01416,1179.76125
80.2405187109998,13.068818611,2212,10,89.98544,0.23743,11.46998,0.01416,1179.76125
80.2425187109998,13.068818611,2213,50,89.98571,0.16257,9.26728,0.01416,1179.76125
80.2445187109998,13.068818611,2214,80,89.98532,0.21096,8.77962,0.01416,1179.76125
80.2465187109998,13.068818611,2215,10,89.9889,0.30486,11.61448,0.01416,1179.76125
80.2485187109998,13.068818611,2216,50,89.98811,0.26162,14.04603,0.01416,1179.76125
80.2505187109998,13.068818611,2217,50,89.98127,0.23601,12.92904,0.01416,1179.76125
80.2525187109998,13.068818611,2218,10,89.98823,0.202,9.68957,0.01416,1179.76125
80.2545187109998,13.068818611,2219,10,89.98919,0.20003,11.21064,0.01416,1179.76125
80.2565187109998,13.068818611,2220,50,89.98847,0.17746,12.1801,0.01416,1179.76125
80.2585187109998,13.068818611,2221,10,89.9856,0.24902,12.75188,0.01416,1179.76125
80.2605187109998,13.068818611,2222,50,89.98636,0.25498,11.48399,0.01416,1179.76125
80.2625187109998,13.068818611,2223,50,89.98093,0.20088,9.19139,0.01416,1179.76125
80.2645187109998,13.068818611,2224,50,89.97909,0.12577,10.10219,0.01416,1179.76125
80.2665187109998,13.068818611,2225,50,89.98544,0.1205,10.62007,0.01416,1179.76125
80.2685187109998,13.068818611,2226,50,89.99,0.10137,7.54113,0.01416,1179.76125
80.2725187109998,13.068818611,2228,50,89.98276,0.10035,8.01049,0.01416,1179.76125
80.2745187109998,13.068818611,2229,50,89.9855,0.18968,7.2039,0.01416,1179.76125
80.2765187109998,13.068818611,2230,50,89.98874,0.24665,8.30079,0.01416,1179.76125
80.2785187109997,13.068818611,2231,10,89.9863,0.21281,5.84885,0.01416,1179.76125
80.2805187109997,13.068818611,2232,80,89.97234,0.22421,3.25292,0.01552,1179.76125
80.2825187109997,13.068818611,2233,80,65.506,0.13304,1.94728,0.01464,1179.76125
80.180518711,13.066818611,2250,50,89.9774,0.15035,14.75527,0.01416,1179.76125
80.182518711,13.066818611,2251,50,89.9658,0.10922,13.8968,0.01416,1179.76125
80.184518711,13.066818611,2252,50,89.96517,0.13133,15.39583,0.01416,1179.76125
80.186518711,13.066818611,2253,50,89.9629,0.13875,13.7984,0.01417,1179.76125
80.188518711,13.066818611,2254,50,89.95849,0.13674,11.34134,0.01591,1179.76125
80.190518711,13.066818611,2255,50,89.95539,0.14183,11.27956,0.01811,1179.76125
80.1925187109999,13.066818611,2256,50,89.96899,0.10275,12.93035,0.01586,1179.76125
80.1945187109999,13.066818611,2257,50,89.97466,0.10154,13.44875,0.01416,1179.76125
80.1985187109999,13.066818611,2259,50,89.97516,0.15175,11.98883,0.01416,1179.76125
80.2005187109999,13.066818611,2260,10,89.96461,0.32647,11.2021,0.01416,1179.76125
80.2025187109999,13.066818611,2261,40,89.94879,0.31029,10.73279,0.01416,1179.76125
80.2045187109999,13.066818611,2262,50,89.96056,0.15472,12.05439,0.01416,1179.76125
80.2065187109999,13.066818611,2263,50,89.97859,0.12994,14.38914,0.01416,1179.76125
80.2085187109999,13.066818611,2264,50,89.98323,0.15769,14.51065,0.01416,1179.76125
80.2105187109999,13.066818611,2265,50,89.97128,0.10833,13.46419,0.01416,1179.76125
80.2125187109999,13.066818611,2266,50,89.97011,0.11761,13.81292,0.01416,1179.76125
80.2145187109999,13.066818611,2267,10,89.96542,0.14539,14.32951,0.01416,1179.76125
80.2165187109999,13.066818611,2268,50,89.97063,0.1325,13.64528,0.01416,1179.76125
80.2185187109999,13.066818611,2269,50,89.97095,0.13699,13.21795,0.01416,1179.76125
80.2205187109999,13.066818611,2270,50,89.96871,0.14088,13.05069,0.01416,1179.76125
80.2225187109999,13.066818611,2271,50,89.97836,0.15109,13.12652,0.01416,1179.76125
80.2245187109999,13.066818611,2272,50,89.98086,0.13348,13.35086,0.01416,1179.76125
80.2265187109999,13.066818611,2273,50,89.97591,0.1334,12.13976,0.01416,1179.76125
80.2285187109999,13.066818611,2274,50,89.98029,0.14001,10.92787,0.01416,1179.76125
80.2305187109999,13.066818611,2275,50,89.98232,0.1301,11.13279,0.01416,1179.76125
80.2325187109999,13.066818611,2276,50,89.98238,0.19298,9.27479,0.01416,1179.76125
80.2345187109999,13.066818611,2277,40,89.98564,0.2732,9.48997,0.01416,1179.76125
80.2365187109998,13.066818611,2278,10,89.98576,0.2245,11.44384,0.01416,1179.76125
